text	label
@高阳赵铭 我觉得小瑶说的是你！[偷笑][偷笑]//@张帆DORA:我听你节目重播到现在，弱弱的问句，你说的小时候考试对答案你说C我写D的那个，不是说我吧[泪][泪]怎么那么寸，就被我听到了[思考][思考][衰][衰]	0
我好奇的是她怎么能出国在国外待这么久 //@慕岩百合网:[衰]	0
@leesophie 这一大早的惊喜！[鼓掌][鼓掌]	1
五星红旗，我为你自豪！为你欢呼，我为你祝福！你的名字比我生命更重要！[鼓掌]	1
这个世界上有百分之五十的烦恼都是通过好好睡一觉就能解决的至于剩下的一半就等睡醒再去想可是囡囡失眠了😳😳😳	0
这个月莫名其妙的没发奖金,少了1000块,已经不够花了	0
同体会到心里的感动[泪]@老兵 [good]	0
好惨啊！ //@活跃的氧气:现在车上是鸡蛋，老天啊，这种空气要让我肿么办呢[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]	0
祝贺虾米！时代终会属于坚持品质的人！虾米很棒！ @思践 //@李治国_姜子芽:恭喜虾米，恭喜王皓，思践表现不错。音乐之路漫长，坚持下去就会阳光明媚。 //@孩子气的南瓜 ：第一！虾米的同学们，今晚要庆祝下！[哈哈][嘻嘻]	1
为什么不能在正青春的年纪,你爱着一个人的时候,他正好也爱着你。	0
3,学之于造化,异类而求之涂又光先生一生持身严谨,坚持学问的正道,追求书学的最高境界。	1
西安的出租超级十分相当难打，看完演出等了半个多小时才抢到一辆出租！我这儿还想上厕所呢！！[晕][抓狂] 没车，晚上真不适合出来混！！@程诗然	0
薜蛮子和野鸡PK，大V?了。//@李孟城:俄罗斯和美国PK，利比亚没了。//@夏-先生-:[嘻嘻]兄长最近和谁Pk了.球杆和球pk.人民币消失了	1
回复@四季光影:这是晃脚丫子与晃手指头的区别好吧？[哈哈] //@四季光影:哈哈 感慨的很真实 这就是急着旅行 与慢慢走走晃晃的区别啊 //@俺是芜野:回复@天涯冰峰:哈！快门还杠杠滴！ //@天涯冰峰:快门驱动器寿命倒计时了。 //@俺是芜野: 回复@范泓:大哥您这不是欺负我么？[泪]	0
怎么做怎么错…你就来回来去错…错错错错错…全是你家的理…啊!	0
//@杨庆山丫Q: [泪][泪] //@杨亚天:[泪][泪][泪]让更多人知道 //@铭蔚棉花糖:请大家给予援手，帮助这一家人！脑瘫患儿双胞胎姐妹，妈妈已经不在了，爸爸坚持再难也不放弃对女儿们的治疗。有网友去探访过，也见到孩子在家的康复器械和治疗。太难了！[泪][泪][泪]	0
偏爱2、3、8[哈哈] //@那年那月nina:最后一张震到我了[给力][给力][给力][给力] 后三张好爱	1
我太爱这组换鞋凳了，爱死了！[抓狂]  团购吧！	0
事隔多年再次遭遇MSN诈骗[衰]@Kelly奇	0
谁干的[抓狂][抓狂][抓狂] //@熊丽电台:回复@盛博:各位吃货朋友们，请自动站队[鼓掌][鼓掌]//@盛博:等我三分钟~	0
最性感的EVA???，?眼慎看[嘻嘻] [嘻嘻] //@火?何故：凌波?真人版！[good] 送?各界喜?EVA的同志！	1
【#我爱满堂彩#――快乐微直播】史上好身材好脸蛋的@女魔术师王子妃FayPrince 来啦，一场时装秀正式开始！[哈哈][围观] 说实话，女魔术师是很不容易的，好容易就会被误以为是魔界的花瓶[闭嘴]脱个衣胡而已，@魔???冠霖 @TONNY_松明 你们就不要大惊小怪嘛，人家也会热啊[偷笑]http://t.cn/8FqdQzj	1
其实。。我想问。。你的中国之翼杂志哪来的？！[抓狂] //@中国之翼扣子:写得怎么样了？你翻开「中国之翼」的这篇是讲美国高考的故事，对你有参考价值吗？[偷笑]	0
#国庆嘉年华#露营梦想音乐会，各种乐队，各种风格的音乐表演，让到场的游客充分享受到一场难以忘怀的音乐盛宴[心] 国庆出游的同时还能免费听到一场音乐会，很多游客都表示很开心啊[嘻嘻] 国庆期间，游客每天都能欣赏露营梦想音乐会[心] [微风]	1
烟斗望着一箱子的吃食馋得不行了康多乐快来找烟斗代言哈哈[哈哈][哈哈]@孙源空间 @T-Bolt @高菲Effie @Evil肉球	1
[可爱] //@减肥娃娃：让男生抓狂的女生具备的5种气质！	1
"我参与了 发起的投票《春节你要退车票飞机票吗?》,我投给了""已经退了,怎么办""这个选项,你也快来表态吧~今天晚上六点多才退的,扣了5000多《泪》《泪》《泪》"	0
黄金期的前一天,两个小时健步走。半夜醒来应该也能睡着了吧!!!最讨厌把觉睡成三段	0
不是说一切都会崭新的吗为什么我身边的一切都变了你也变了我就是抱着过去舍不得离开呢	0
//@唐晓白导演: [哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]//@彭姗-电影:太?品了！?影可以不看（千??看），此文可?！！	1
对@no-miss-no 说：http://t.cn/SXUqVb 手机壳地址宝贝[哈哈]	1
我有点晕船。。。[晕] //@店小2卡门: @杨帆是个形容词 好多人都扬帆，你适合去航海。[哈哈]	1
实践维权：来@呷哺呷哺 苏州街店，坐下说不能刷卡机器坏了，付现金。但就不给招商信用卡95折优惠。找了经理，说让我自己打客服电话。转身她自己去打电话。我听见总部说可以打折，经理却说哪旁边桌都得打折，这不成。嘿！[怒]最后我坚持下：付现金+打折。连锁服务咋能这样做。[哼] http://t.cn/zjJZfxb	0
@Michael_MediaV 回家找照片吧~这活动运营的真好[爱你]	1
?媚娘~ [偷笑] //@吴洋:我有那?黑?，不???的[酷][哈哈]//@tina叶婷: 看了链接里@郭德刚 的评论，赶脚春天真来了[哈哈] //@张艳Eleen:应该是网友爆料的吧	1
[围观] //@郁金香茜茜://@郁抒: 亲，就是北京出发的呀！ //@似水流年Kathy:咋不是北京呀[抓狂]	0
[哈哈]//@葛杉Tony: //@隼是一只大鸟: bazinga！！@葛杉Tony @刘鬼魅	1
今天带米娃游泳?，是近期时间最长也最热闹的一次，热水池里泡着五六个小朋友，欢声笑语水花一片[哈哈]回来邻居阿姨还送来热腾腾的南瓜?馒头，米娃自己几乎吃了4／5，真的很棒！现在有吃上她有滋有味的小面条啦[馋嘴][馋嘴]谢谢兔子妈的好手艺[鼓掌][鼓掌]麻麻的拳头对比一下大小。@bunny_teddy	1
[抱抱]约上最好的闺蜜，到丽江看看蓝蓝的天空，洁白的云朵～还有花间堂哦～[爱你][玩去啦][礼物]	1
是没见过的熟人。 //@川食公馆姜军:露个脸认识下//@行者江海: 年青且单身的帅哥.[挤眼]//@DJ臻臻小厨娘: 原来是帅哥啊。 //@行者江海:姜总耐不住寂寞也换头像了.[哈哈]//@川食公馆姜军: 中午好	1
忍住没看。。。 //@桃达旺:[围观]//@helenDJ: 哦漏！[吃惊]竟然没有李代沫！@桃达旺 @小武V5V @superchao-DJ //@猴猴不爬树:太尼玛欠啊[衰] //@kim小灰尘: 转让别人也手欠//@猪猪家的海灵:我手欠了手欠了。。我伤心了伤心了。。。 //	0
天使の恋意外的好看果然纯爱就是要够黑暗味道才刚刚好	1
E[衰] //@郭尧-没V还是我:C[汗] //@小糖胖子:咋会是F	0
圣诞节已经渐行渐近~~~~三亚的圣诞节日气氛也日益渐浓~~~@三亚维景国际度假酒店 也正在紧锣密鼓的准备中，今年我们又将为您带来怎样流光溢彩的视觉感受呢，敬请期待哦[可爱]	1
好有feel[兔子]多庄重！[爱心传递]难怪现在离婚率高[衰]	0
#为爱向前冲#今天三位嘉宾，一号报社记者，二号能源项目经理，三号美容师，节目互动话题:你最不能接受的食物！在约会中有没有约会对象点了你不喜欢的食物，你还要装作喜欢吃的样子！[馋嘴]吃饱了范困有没有[泪]@1018晶晶小普 @大脑门小英子1018	0
回复@大力同学:没有了以前的冲动，却多了一分宽容，谁让他们是客人，他们喝多了呢，呵呵！不过要是打的是我的员工，恐怕我就不这么客气了，呵呵 //@大力同学:可怜的你[泪]//@餐饮人-吴楠:呵呵，那说明我已经老了，哈哈哈 //@Mr天气:放在三年前，你忍不了这事	0
"""尊,还有吠舞罗,把伏见的misaki抢走了,把他唯一的misaki抢走了""看到这句话瞬间泪崩"	0
致敬前线英雄,你们辛苦啦 #致敬疫情前线医护人员#你们辛苦了!愿平安!《心》	1
+1//@电子商务观察员鲁振旺:移动金融将是未来金融变革的催化剂，银行必须加速变革了//@互联网金融分析: 柜台机改变了银行传统业务，网银改变了啦柜台业务，那么移动金融是否会改变网银？从而深化银行变革？//@交通银行电子银行: [嘻嘻] 这样的小细节总能在不经意间感动客户，我们会更加努力，从小小的	1
已经不得不承认自己品味独特了连喜欢的作品居然也被原生产者视为垃圾然而我真的因为那篇魔性的作品而记住了太太啊啊啊啊哎	0
我爹知道我把他老人家的字贴上网后立马道：＂啊呀，那个不行!我还有更好的呐!＂随即源源不断地捧出一堆来说：＂来!来!来!重拍这个!那边还有大的!＂[偷笑][偷笑][偷笑][偷笑]老郭当我爹的面对我说：＂我终于知道你爱得瑟的性子哪儿来的了!＂[哈哈][哈哈]找Shi啊!	1
陷阱随处可见！ //@冯远征:哪儿？ //@周耀杰Dr:哪？？？[疑?] //@朱军萍ZX: 再挖！[怒][吃惊][吃惊] //@田?妮_田田: 我经常要走的地方[晕][晕] //@Aya也是高恩雅:帝都真是步步惊心！	0
又烧了，38.5。求安慰[泪][泪][泪]	0
动作真快 有用尼康滴么 带上跟快门线啊[抓狂]  //@潜入深蓝Joanna:不用这么麻烦吧，个人用品和运动装备如何能区分打包呀。//@辛巴姐姐:@马来西亚航空 给的是10~15公斤的运动装备重量，托运行李是20公斤@潜入深蓝Joanna @梁曦文Juliet @FreyaGao清欢 @诺小娜nona @马明-回归大海	0
我现在也开始做光怪陆离的科幻灵异穿越的梦了[嘻嘻]	1
[给力]//@ccnhk: [哈哈]转发阿童木的森林的//@阿童木的森林: 哈哈，4频道的老大在哪里？请主动！[鼓掌] //@水泡真俏: 6频道的待遇还真不错@阿童木的森林 //@余云YY: 这个必须转起来啊！@不咬人的小雯子 你让一秘@沈大炮 情何以堪？哎。。。	1
现在人的思维是怎么了？在大脑深处究竟是埋下了什么邪恶的种子！//@Aiden--chan: 有中国特色//@大连小峰子:“外交无小事”PS有木有5m拿？//@小泽马麻: [泪][泪][泪]无语 //@雪狼湖-听:精干警力都去找自行车了谁管你的孩子呀！ //@老崔c_c://@陶一凡: 转发微博	0
回复@大城小虎:[给力][嘻嘻]不错的创意[哈哈][good] //@大城小虎:叫 蓝采和 会不会更有仙气儿？呵呵 //@顾明-厨二代:[围观]	1
mic都挂好了，还没来得及反应，这雨连招呼都不打就下了起来[哼][哼][下雨][下雨]好吧，我们撤 [泪][泪][委屈][委屈]	0
您的”看法“是？//@李积鑫: //@蓝紫色-: @王微_危机管理 ：售假判5年罚2千万（湖南农民李清卖鄂尔多斯羊毛衫）、生产含致癌物质食品的（蒙牛）销毁+道歉就没事了，这是怎样的法律与逻辑？！[怒]	0
原本7：35的飞机，想提前走，改成6：25的，结果飞机晚点，8点才飞！请问：我为什么要改签……还花了改签费……[抓狂][抓狂][抓狂]	0
说真的,生气归生气,吃醋归吃醋,到时我从来没想过离开你	0
[圣诞老人]我在仰望，月亮之上！[挖鼻屎]谁能赐予我回家的车票~~[泪] #回家的你买到票了吗#http://t.cn/Si8Lh6	0
2015.11.17天杀的办水卡的地方太没效率了	0
#老范家的日常#妈呀!刚刚台湾地震了,高雄震中,台北震感很明显,大半夜的吓死了,感觉楼道里都醒了《泪流满面》《泪流满面》《泪流满面》晃那几下反应过来,心脏要吓得不跳了。。。好不容易当交换生,台风地震,太恐怖《泪流满面》《泪流满面》《泪流满面》台湾·国立台湾师范大...	0
已经被导播这门课折磨疯身心俱疲考完试再也不想听单身情歌了	0
滴滴不错,同时,司机也很伟大。齐心协力抗疫灾!	1
在珠峰脚下，您就差这一步[泪][泪]//@极地雪龙婷:这个8844.43的碑在哪里？我怎么没看到？只在5200穿短袖拍照了[嘻嘻] //@雪域高原摄影人:屋脊的屋脊//@雪域高原摄影人:屋脊的屋脊	0
过完12月我一定要买个礼物犒劳自己！可是。。。买啥呀[泪][泪]	0
雅虎汽车北京车展抢油卡活动[鼓掌] 地址：http://t.cn/zOWdwkr	1
//@薛蛮子:转 //@艳阳lantian: //@袁裕来律师://@王于京: 多一次转发多一次希望，望大家帮忙大力扩散！[话筒]//@袁伟时: [伤心]	0
生病时的梦里除了噩梦竟没有一丝温暖。可怕。	0
@侯裕峰 可以试试[哈哈] //@桃子淘乐://@一块去旅行:好棒~买不起院子可以种一个微型花园~	1
土澳剥夺了我逛街的乐趣~苦…实在是太苦了…	0
刚笑话完酒店真特么像个马桶圈呀，就被送来这么一道[衰]#深夜笑点低#	0
真好！生命在延续，欢迎小家伙加入BiMBA大家庭[威武] //@知爸2011:恭喜升级，早点抱到北京，早点归队 //@BiMBA-Freddy:哈哈。。恭喜恭喜，好大一双耳朵啊 。 //@李瑞球儿: 恭喜恭喜！终于等到啦[鼓掌][鼓掌][鼓掌][鼓掌]	1
小编肿么觉得，是?丝在长得一模一样的vivian和贺文汇面前迟疑了呢[偷笑]//@秦勇Telly: 苦了?丝[泪][泪] //@伏玟晓: 有时候现实比剧情更狗血[汗] //@幸福如家公益行动:这个剧情够狗血的[偷笑]//@育儿新知:我猜Vivian@伏玟晓 将杜拉拉升职，最终和@野营开发区 过上了幸福的生活[偷笑]	0
啊啊啊啊！晚安！[泪] //@宋里德是khunnie的胜利女神:卧草！[害羞][花心][花心]受不了 //@谁啊谁啊谁谁谁谁:卧槽//@软妹悦哦KeKe:[拜拜][拜拜][拜拜] //@嘟嘟恶童爱养猫:[害羞][害羞][害羞] //@Ying_Chansung:[鼓掌][抓狂]//@一心一意毛尾巴: [害羞][害羞][害羞][害羞][害羞][害羞]	0
医院医生真是太凶残了,快被吓死了烂医生,没有一点医德	0
NND，今天下班大半夜的，特地邀上好友@UTV张倩 想来尝尝著名的杭州扇贝王，谁知竟被告知卖光了，伤心啊，[泪]怎么这么火哦，老板说，就这些扇贝就要烤到两点多！下次一定要再来尝尝	0
回复@弹指一挥间0728:可不是芭比娃娃啊，这个叫BJD，是球形关节人偶~~~很高级的娃娃呢 //@弹指一挥间0728:转发此微博：芭比娃娃好可爱噢！[爱心传递][哈哈]	1
一身的疙皮鸡瘩～～～[泪] 音乐真美好，孩子们真牛X！@王啸坤	0
//@祁又一: 明恩不错！期待合作！//@家煦: 还是低调一点好[嘻嘻]//@莫敢: @家煦 @明恩传媒 不要假装低调了，想转发就大大方方转发嘛[嘻嘻]。	1
第一次尝试烤面包，成功！色香味俱全！以后真不用买去买面包了！总结经验！继续努力！[嘻嘻]	1
晚餐松鹤楼己好友搞定果然和上次一样的失望，桂鱼不新鲜也没有炸透，唯一响油鳝糊还是一样的好吃，萝卜素几煲也很赞，其他无爱，河虾口感不错但鲜味不足，因为房高起码7米好像在冰窖里吃饭呀[泪][泪][泪]	0
